CustID,Recency_Weeks,Freq_Weeks,Monetary,Age,NumberProducts,F_FOOD,F_DRINKS,F_TOYS,F_HEALTH_BEAUTY,F_SPORTS_OUTDOOR,F_HOUSE,F_Cleaning,F_MAGAZINES,F_GROSSERIES,F_PLANTS_ANIMALS,F_CLOTHES,F_BABY,F_ENTERTAINMENT,F_COMPUTERS,F_SOUND_IMAGE,F_APPLIANCES,M_FOOD,M_DRINKS,M_TOYS,M_HOUSE,M_Cleaning,M_HEALTH_BEAUTY,M_SPORTS_OUTDOOR,M_MAGAZINES,M_GROSSERIES,M_PLANTS_ANIMALS,M_CLOTHES,M_BABY,M_ENTERTAINMENT,M_COMPUTERS,M_SOUND_IMAGE,M_APPLIANCES,M_SUM,F_MAX,validate1,validate2,validate3,validate4,validate5,Loyalty
292,6,16,286.57,29,162,14,6,2,0,0,2,6,1,10,6,0,0,0,0,0,0,162.08,14.27,7.99,1.79,55.97,0,0,1,29.03,14.44,0,0,0,0,0,0,286.57,14,0,0,0,0,0,10
293,5,14,696.79,24,161,12,3,1,0,0,3,5,0,6,4,0,0,0,0,0,0,358.65,73.68,17.98,47.91,73.69,0,0,0,108.38,16.5,0,0,0,0,0,0,696.79,12,0,0,0,0,0,9
295,3,17,1302.21,23,475,16,12,3,0,0,9,15,4,15,1,5,9,0,0,0,1,304.79,93.58,14.97,74.76,369.35,0,0,6.95,244.66,0.99,43.95,125.32,0,0,0,22.89,1302.21,16,0,0,0,0,0,14
296,22,21,395.96,29,234,18,9,0,0,0,2,10,0,17,0,0,0,0,0,0,0,172.16,24.87,0,12.58,59.87,0,0,0,125.94,0,0,0,0,0,0,0,395.42,18,0,0.54,0,0,0,-1
297,4,2,33.97,24,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,30.98,0,0,0,0,0,33.97,1,0,0,0,0,0,-2
298,2,14,461.57,35,157,10,6,0,0,0,2,5,2,6,1,1,0,0,0,0,0,214.15,39.25,0,44.96,64.92,0,0,47.06,47.94,2.29,1,0,0,0,0,0,461.57,10,0,0,0,0,0,12
299,0,15,219.05,24,114,14,6,0,1,0,0,1,1,14,1,0,0,0,0,0,0,103.89,36.2,0,0,3.56,11.08,0,0.5,62.83,0.99,0,0,0,0,0,0,219.05,14,0,0,0,0,0,15
301,1,15,515.08,24,164,13,5,0,3,0,0,10,3,9,3,1,0,0,0,0,0,177.93,75.69,0,0,89.42,113.26,0,9.9,41.24,5.65,1.99,0,0,0,0,0,515.08,13,0,0,0,0,0,14
302,8,7,172.69,23,65,7,6,0,1,0,2,3,1,4,0,0,0,0,0,0,0,81.11,41.71,0,9.08,13,4.89,0,1.44,21.46,0,0,0,0,0,0,0,172.69,7,0,0,0,0,0,-1
303,1,48,2198.65,18,773,46,41,0,5,0,7,31,1,33,0,0,0,0,0,0,0,1082.96,375.81,0,36.06,366.56,112.05,0,1.79,223.42,0,0,0,0,0,0,0,2198.65,46,0,0,0,0,0,47
304,0,41,1562.05,20,606,39,19,0,3,0,8,25,12,28,10,0,0,0,0,0,0,556.46,210.98,0,146.52,237.42,17.86,0,67.75,239.43,22.59,0,0,0,0,0,0,1499.01,39,0,63.04,0,0,0,41
305,2,33,587.35,16,247,30,11,2,1,0,4,7,2,14,2,1,0,0,0,0,0,388.92,48.94,7.78,13.16,17.42,5.49,0,2.83,64.39,7.46,30.96,0,0,0,0,0,587.35,30,0,0,0,0,0,31
306,1,14,542.87,44,218,13,4,0,0,0,7,12,1,10,1,0,0,0,0,0,0,274.34,14.59,0,24.78,136.91,0,0,1.29,72.98,17.98,0,0,0,0,0,0,542.87,13,0,0,0,0,0,13
307,4,36,2033.11,28,760,30,19,2,1,0,7,16,6,30,2,2,2,0,0,0,0,829.35,96.57,90.95,40.12,301.84,4.34,0,61.88,568.83,6.27,12.98,19.98,0,0,0,0,2033.11,30,0,0,0,0,0,32
308,3,22,284.76,19,85,10,0,1,1,0,2,6,2,14,0,0,3,0,0,0,0,49.97,0,12.99,1.69,53.74,108.02,0,6,31.93,0,0,20.42,0,0,0,0,284.76,14,0,0,0,0,0,19
309,0,17,882.06,16,269,9,6,2,2,0,3,8,6,12,5,1,0,0,0,0,0,253.6,67.62,53.46,54.72,154.58,16.58,0,42.89,169.52,54.1,14.99,0,0,0,0,0,882.06,12,0,0,0,0,0,17
310,21,8,271.03,23,83,8,6,1,1,0,5,1,0,7,0,0,0,0,0,0,0,107.51,12.37,16.99,110.44,0.98,0.9,0,0,21.84,0,0,0,0,0,0,0,271.03,8,0,0,0,0,0,-13
311,0,43,2502.56,54,737,42,30,0,3,0,7,16,4,40,0,4,0,0,0,0,0,1493.06,236.77,0,81.67,193.76,44.22,0,43.88,314.31,0,94.89,0,0,0,0,0,2502.56,42,0,0,0,0,0,43
312,3,34,966.08,47,311,25,12,1,0,0,5,17,1,30,16,1,1,0,0,0,0,216.3,16.58,3.99,31.89,216.47,0,0,3.5,309.02,86.39,6.99,74.95,0,0,0,0,966.08,30,0,0,0,0,0,31
314,1,42,3611.46,33,1208,35,23,7,3,0,10,31,5,28,3,10,15,0,0,0,0,1182.1,94.31,262.76,98.92,877.66,75.95,0,90.34,532.93,2.97,56.83,336.69,0,0,0,0,3611.46,35,0,0,0,0,0,41
315,10,10,268.36,24,114,9,6,4,0,0,0,5,3,9,2,0,0,0,0,0,0,108.07,32.48,6.96,0,64.53,0,0,22.96,26.78,3.58,0,0,0,0,0,0,265.36,9,0,3,0,0,0,0
316,1,22,527.71,25,158,19,4,1,0,0,2,14,11,13,11,0,4,0,0,0,0,115.87,6.11,24.99,14.68,213.61,0,0,25.41,27.16,59.94,0,38.94,0,0,0,0,526.71,19,0,1,0,0,0,21
317,42,1,11.11,18,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.61,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,11.11,1,0,0,0,0,0,-41
318,1,52,2161.91,61,846,50,39,0,9,0,3,21,5,44,5,0,0,0,0,0,0,1221.7,280.81,0,9.25,225.86,41.87,0,21.59,338.52,22.31,0,0,0,0,0,0,2161.91,50,1,0,0,0,0,51
320,10,8,522.9,21,148,8,3,1,0,0,2,4,1,7,0,1,0,0,0,0,0,161.43,54.27,69.99,5.98,97.71,0,0,16.21,84.34,0,32.97,0,0,0,0,0,522.9,8,0,0,0,0,0,-2
321,2,3,78.02,39,40,3,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,29.3,8.67,0,0,15.59,0,0,0.65,20.81,0,0,0,0,0,0,0,75.02,3,0,3,0,0,0,1
322,10,5,53.68,18,29,1,0,2,0,0,4,0,2,1,0,3,0,0,0,0,0,1.49,0,3.75,38.34,0,0,0,0.75,1.38,0,7.97,0,0,0,0,0,53.68,4,0,0,0,0,0,-5
323,0,52,3644.88,63,1437,52,33,1,4,0,6,21,10,51,4,0,0,0,0,0,0,2246.62,136.48,124.95,47.45,154.16,13.13,0,15.16,893.91,13.02,0,0,0,0,0,0,3644.88,52,0,0,0,0,0,52
324,1,17,749.66,16,259,16,13,0,2,0,1,10,1,12,1,0,0,0,0,0,0,206.34,91.53,0,4.48,75.32,19.68,0,0.79,155.5,1.98,0,0,0,0,0,0,555.62,16,0,194.04,0,0,0,16
325,20,2,275.72,18,90,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,148.9,40.69,3.98,34.52,0.88,0,0,5.23,29.04,12.48,0,0,0,0,0,0,275.72,2,0,0,0,0,0,-18
326,0,19,506.88,48,184,11,4,4,0,0,6,12,2,8,0,0,0,0,0,0,0,193.37,22.61,33.48,30.82,123.7,0,0,38.23,63.67,0,0,0,0,0,0,0,505.88,12,0,1,0,0,0,19
327,0,52,5041.16,69,2518,52,52,0,1,0,8,46,18,52,0,1,0,0,0,0,0,2973.07,243.16,0,97.5,641.28,18.55,0,61.5,998.11,0,4.99,0,0,0,0,0,5038.16,59,0,3,0,0,0,52
328,0,27,626.71,43,292,21,12,1,0,0,5,10,9,18,2,1,0,0,0,0,0,268.5,33.42,14.99,13.34,79.13,0,0,63.95,141.41,1.98,9.99,0,0,0,0,0,626.71,21,0,0,0,0,0,27
329,6,4,77.89,38,30,3,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,44.91,0.79,0,0,3.39,0,0,0,12.82,0,0,15.98,0,0,0,0,77.89,3,0,0,0,0,0,-2
330,1,36,998.15,16,401,32,17,0,0,0,4,28,2,21,0,6,0,0,0,0,0,471.94,43.32,0,32.53,213.98,0,0,15.87,112.62,0,107.89,0,0,0,0,0,998.15,32,0,0,0,0,0,35
331,40,1,14.37,16,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.13,6.39,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,14.37,1,0,0,0,0,0,-39
332,0,49,711.13,37,293,48,3,0,0,0,7,10,0,29,0,0,0,0,0,0,0,502.59,2.77,0,41.39,49.98,0,0,0,114.4,0,0,0,0,0,0,0,711.13,48,0,0,0,0,0,49
334,0,48,1131.66,53,578,40,13,6,1,0,10,21,9,25,10,0,0,0,0,0,0,445.27,85.37,59.94,98.93,133.06,4.45,0,67.62,187.35,48.67,0,0,0,0,0,0,1130.66,40,0,1,0,0,0,48
335,1,33,1352.47,40,674,32,24,1,3,0,5,21,7,28,8,6,1,0,0,0,0,777.06,75.31,4.99,11.75,156.78,29.28,0,28.91,193.02,22.51,44.87,7.99,0,0,0,0,1352.47,32,0,0,0,0,0,32
336,0,21,1675.1,30,853,20,13,1,1,0,8,15,2,18,4,0,0,0,0,0,0,603.06,63.62,10.99,105.58,302.96,34.49,0,1.3,542.16,9.94,0,0,0,0,0,0,1674.1,20,0,1,0,0,0,21
338,0,52,3596.39,68,2138,52,52,0,0,0,15,52,3,52,18,0,0,0,1,0,0,1333.98,872.32,0,79.52,355.3,0,0,12.87,904.71,20.7,0,0,0,16.99,0,0,3596.39,60,0,0,0,0,0,52
339,27,3,7.23,26,8,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2.17,1.13,0,0,1.76,0,0,0,0,2.17,0,0,0,0,0,0,7.23,3,0,0,0,0,0,-24
340,0,52,2117.52,43,1147,52,45,3,0,0,2,21,1,51,11,1,0,0,0,0,0,1224.16,260,57.97,5.98,131.73,0,0,0.49,399.74,28.89,1,0,0,0,0,0,2109.96,52,0,7.56,0,0,0,52
341,0,41,1377.35,19,372,34,11,0,0,0,2,33,33,28,2,1,0,0,0,0,0,498.56,50.62,0,15.37,516.44,0,0,55.54,176.87,7.97,20.98,0,0,0,0,0,1342.35,34,0,35,0,0,0,41
342,11,5,56.73,16,27,5,2,0,0,0,0,2,0,2,1,0,0,0,0,0,0,24.26,7.66,0,0,12.53,0,0,0,3.29,8.99,0,0,0,0,0,0,56.73,5,0,0,0,0,0,-6
343,2,9,573.78,23,200,9,6,0,1,0,4,5,2,6,1,2,0,0,0,0,0,263.12,17.74,0,70.1,70.57,8.29,0,20.75,82.04,11.19,29.98,0,0,0,0,0,573.78,9,0,0,0,0,0,7
344,16,2,555.37,23,124,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,145.67,142.18,29.99,0,130.99,0,0,25.95,80.59,0,0,0,0,0,0,0,555.37,2,0,0,0,0,0,-14
345,2,6,555.61,60,147,5,4,0,0,0,2,6,2,5,0,0,0,0,0,0,0,164.64,48.24,0,8.95,151.86,0,0,14.96,144.96,0,0,0,0,0,0,0,533.61,6,0,22,0,0,0,4
347,1,28,1147.91,55,389,27,18,3,1,0,0,13,1,17,1,5,2,0,0,0,0,400.25,155.76,44.94,0,110.62,6.27,0,0.89,128.28,2.99,58.93,238.98,0,0,0,0,1147.91,27,0,0,0,0,0,27
348,0,42,2834.6,46,796,38,20,4,1,0,12,28,4,35,0,13,9,0,0,0,0,901.62,127.02,244.84,127.99,600.39,36,0,29.26,454.84,0,158.81,153.83,0,0,0,0,2834.6,38,0,0,0,0,0,42
349,0,52,1103.02,47,590,48,18,1,4,0,9,14,12,38,2,1,0,0,0,0,0,466.88,67.95,16.99,51.84,53.63,40.92,0,93,291.84,4.98,14.99,0,0,0,0,0,1103.02,48,0,0,0,0,0,52
350,39,8,716.08,20,232,7,7,0,0,0,1,5,1,7,2,0,0,0,0,0,0,448.18,80.58,0,1,20.77,0,0,5.98,135.21,24.36,0,0,0,0,0,0,716.08,7,0,0,0,0,0,-31
352,2,11,658.59,19,218,11,9,1,0,0,3,11,0,10,0,0,0,0,0,0,0,185.4,28.78,5,15.38,328.19,0,0,0,95.84,0,0,0,0,0,0,0,658.59,11,0,0,0,0,0,9
353,3,26,3006.8,54,1100,26,20,3,0,0,7,24,5,26,19,5,2,0,0,0,0,1560.13,161.41,38.28,33.49,629.49,0,0,31.75,317.61,104.3,106.85,22.98,0,0,0,0,3006.29,26,0,0.51,0,0,0,23
354,23,10,167.28,17,68,10,7,1,0,0,3,6,0,3,0,1,0,0,0,0,0,90.27,22.53,2,5.99,33.73,0,0,0,7.77,0,4.99,0,0,0,0,0,167.28,10,0,0,0,0,0,-13
356,1,37,3011.64,38,871,30,21,10,2,0,11,18,15,27,14,2,0,0,0,0,0,1184.9,173.39,232.3,276.5,417.47,10.97,0,108.54,420.18,120.47,63.92,0,0,0,0,0,3008.64,30,0,3,0,0,0,36
357,5,10,254.9,35,120,8,6,1,0,0,0,4,1,9,1,3,0,0,0,0,0,60.64,14.91,11.98,0,7.28,0,0,1.49,130.57,5.06,22.97,0,0,0,0,0,254.9,9,0,0,0,0,0,5
358,2,30,218.13,32,122,30,1,0,0,0,3,6,0,1,0,0,0,0,0,0,0,178.13,1.09,0,22.17,15.56,0,0,0,1.18,0,0,0,0,0,0,0,218.13,30,0,0,0,0,0,28
359,1,32,1464.41,46,560,26,5,0,3,0,4,18,5,27,1,0,0,0,0,0,0,688.41,9.85,0,32.18,305.27,36.36,0,24.33,366.52,1.49,0,0,0,0,0,0,1464.41,27,0,0,0,0,0,31
361,11,7,192.72,27,63,6,2,2,0,0,2,1,3,1,0,0,0,0,0,0,0,85.42,3.69,28.98,24.18,4.99,0,0,39.31,6.15,0,0,0,0,0,0,0,192.72,6,0,0,0,0,0,-4
362,23,2,110.25,20,21,2,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,12.56,4.8,0,27.78,51.37,0,0,2,11.74,0,0,0,0,0,0,0,110.25,2,0,0,0,0,0,-21
363,0,42,2285.35,46,953,40,26,7,2,0,5,29,10,36,3,4,1,0,0,0,0,1047.51,155.3,44.7,36.99,402.69,43.69,0,31.95,412.65,8.97,53.92,39.98,0,0,0,0,2278.35,40,0,7,0,0,0,42
365,4,18,137.7,31,94,9,5,4,0,0,5,4,1,10,0,0,0,0,0,0,0,26.57,5.52,49.75,14.35,21.8,0,0,3.7,16.01,0,0,0,0,0,0,0,137.7,10,0,0,0,0,0,14
366,3,25,1870.26,56,623,25,15,2,1,0,8,15,8,24,10,3,0,0,0,0,0,989.79,192.3,8.47,69.62,154.85,5.95,0,13.54,281.93,35.39,115.92,0,0,0,0,0,1867.76,25,0,2.5,0,0,0,22
367,0,27,540.81,31,233,24,19,0,0,0,2,9,1,21,0,1,0,0,0,0,0,240.19,129.78,0,2.17,44.31,0,0,3.98,119.38,0,1,0,0,0,0,0,540.81,24,0,0,0,0,0,27
368,2,7,831.35,31,241,7,5,0,0,0,3,6,2,7,2,0,0,0,0,0,0,291.4,8.3,0,59.51,245.87,0,0,22.9,196.41,3.96,0,0,0,0,0,0,828.35,7,0,3,0,0,0,5
369,0,29,1632.29,51,490,25,10,7,0,0,3,15,11,25,1,7,0,0,0,0,0,523.01,46.33,66.4,10.73,352.08,0,0,45.48,497.9,0.99,88.87,0,0,0,0,0,1631.79,25,0,0.5,0,0,0,29
370,0,44,3953.07,60,1090,34,25,4,9,0,17,25,12,33,18,11,0,0,0,0,0,1274.6,260.41,37.97,163.15,459.55,201.56,0,86.04,651.7,414.67,393.59,0,0,0,0,0,3943.24,34,0,9.83,0,0,0,44
372,1,21,962.86,35,387,18,12,0,2,0,0,12,3,18,3,0,0,0,0,0,0,364.02,110.1,0,0,73.26,262.39,0,13.76,129.07,10.26,0,0,0,0,0,0,962.86,18,0,0,0,0,0,20
373,11,13,509.28,17,138,8,2,1,0,0,10,5,3,3,1,0,0,0,0,0,0,141.71,18.42,29.99,237.25,47.2,0,0,4.28,27.94,2.49,0,0,0,0,0,0,509.28,10,0,0,0,0,0,2
374,5,17,389.28,19,247,17,10,0,2,0,0,11,1,16,0,0,0,0,0,0,0,148.4,19.37,0,0,87.43,29.28,0,5.98,98.82,0,0,0,0,0,0,0,389.28,17,0,0,0,0,0,12
375,0,23,642.55,20,232,22,5,0,0,0,1,13,1,17,0,0,0,0,0,0,0,437.11,7.82,0,4.48,38.07,0,0,1.79,153.28,0,0,0,0,0,0,0,642.55,22,0,0,0,0,0,23
376,1,10,280.53,39,57,10,4,1,0,0,3,2,0,7,0,0,0,0,0,0,0,155,12.41,3,73.02,21.47,0,0,0,15.63,0,0,0,0,0,0,0,280.53,10,0,0,0,0,0,9
377,2,6,72.66,33,23,4,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,31.46,0,0,6.99,21.78,0,0,0,12.43,0,0,0,0,0,0,0,72.66,5,0,0,0,0,0,4
378,0,52,2515.27,73,1407,52,46,3,1,0,3,43,2,43,1,2,0,0,0,0,0,1102.15,94.73,188.95,4.38,687.26,31.24,0,35.9,276.23,3.49,86.94,0,0,0,0,0,2511.27,56,0,4,0,0,0,52
